7cd8202e8a91da51a9e57d0e7ffd14a7,857.54,DEN,ORD,STL||OWB||BNA||ORD,PT8H58M,STL||OWB||BNA
9060170618ab80b1889604e51aff5e7b,399.92,ORD,IAD,UIN||STL||ATL||IAD,PT10H28M,UIN||STL||ATL
580f937b1fedb9560cfb428c6bd0e36f,617.91,ORD,DEN,UIN||STL||MSP||DEN,PT9H54M,UIN||STL||MSP
b0a6a39d9fa3fb1e1db4d3ffdd5fd1a3,1184.64,CLT,ORD,BNA||OWB||STL||ORD,PT13H19M,BNA||OWB||STL
58eed80ef7fa4505094a7f3f659490df,630.55,ORD,ATL,BNA||MWA||STL||ATL,PT10H25M,BNA||MWA||STL
ff042c543a04d5a7c8099c1144e906cc,370.17,EWR,ORD,CLT||STL||UIN||ORD,PT8H19M,CLT||STL||UIN
5c7a70c6bf1e2d125069f820d53e28a7,605.53,DFW,ORD,BNA||MWA||STL||ORD,PT9H25M,BNA||MWA||STL
e7f355db2f5e9c95d70670b6c0211e01,661.04,CLT,DFW,BNA||MWA||STL||DFW,PT10H37M,BNA||MWA||STL
3ff4b2ae37185026012b33ac170c89b7,666.20,OAK,BOS,SLC||MCI||EWR||BOS,PT15H48M,SLC||MCI||EWR
927857b6449f3e327cb0f16b07ce887e,516.04,CLT,DFW,STL||MWA||BNA||DFW,PT11H10M,STL||MWA||BNA
f1e0d3dec2379a446e30baf052f7dfae,543.16,ATL,ORD,CLT||STL||UIN||ORD,PT8H4M,CLT||STL||UIN
834d27132f6b5414ccdcec19b1ffb91f,589.65,CLT,DFW,STL||MWA||BNA||DFW,PT14H42M,STL||MWA||BNA
3b676a93bf4c716fee1485a425fbba7e,831.54,PHL,DFW,BNA||MWA||STL||DFW,PT11H36M,BNA||MWA||STL
10c8462b035b356c3ecfc21127967602,736.04,CLT,DFW,BNA||MWA||STL||DFW,PT9H3M,BNA||MWA||STL
9eb5fa4ecec71d12d5e7d942449943b9,617.93,DTW,CLT,ORD||UIN||STL||CLT,PT10H18M,ORD||UIN||STL
0225884f531d886aa81d6326e60a9fc9,518.15,ORD,CLT,STL||OWB||BNA||CLT,PT11H50M,STL||OWB||BNA
79906163b8a40c8d0564f6e58e3ed6fd,831.54,PHL,DFW,BNA||MWA||STL||DFW,PT11H35M,BNA||MWA||STL
0de40a6522ec5a744b63b108bda4f21c,656.64,CLT,DFW,BNA||MWA||STL||DFW,PT10H37M,BNA||MWA||STL
3708a6b8399b1f78a280a0560a582287,618.14,IAD,ORD,BNA||OWB||STL||ORD,PT12H45M,BNA||OWB||STL
de0386921d7a42931d71286fa1fdbd5c,823.43,CLT,DFW,ORD||UIN||STL||DFW,PT11H11M,ORD||UIN||STL
5610a72adfee15650c722a31ba83eb41,708.04,CLT,ORD,BNA||OWB||STL||ORD,PT10H30M,BNA||OWB||STL
e86313c49b03e13c70ed08f6c46133b2,776.81,OAK,ATL,LAX||LAS||IAH||ATL,P1DT18M,LAX||LAS||IAH
bc2d38830fc9909621d8033067b0b5ae,713.92,ORD,IAD,UIN||STL||DTW||IAD,PT8H9M,UIN||STL||DTW
606242ed9a09cec8e5b5b4f79bf199fd,797.55,ATL,ORD,BNA||OWB||STL||ORD,PT9H44M,BNA||OWB||STL
2549d6b625455ade281231abeaea0f02,562.18,CLT,DFW,ORD||UIN||STL||DFW,PT10H58M,ORD||UIN||STL
ade55ab16174ec5fd3d234921a46475f,853.55,DFW,CLT,STL||OWB||BNA||CLT,PT8H53M,STL||OWB||BNA
df8d6e77c69b0da9a7bc31e41fd5fa27,665.41,ATL,ORD,CLT||STL||UIN||ORD,PT8H4M,CLT||STL||UIN
af7eb199940d855f83fc31e597c72437,707.55,ATL,IAD,STL||OWB||BNA||IAD,PT9H49M,STL||OWB||BNA
6c28a9e8cea477919a859117da3cff35,620.05,CLT,DFW,STL||MWA||BNA||DFW,PT11H25M,STL||MWA||BNA
86679a6d33d2e906523232c9ef4725a3,670.41,CLT,DFW,ORD||UIN||STL||DFW,PT9H24M,ORD||UIN||STL
5cad2ba6ecd2676e9c0ad985bf3efa13,587.65,CLT,DFW,STL||MWA||BNA||DFW,PT12H57M,STL||MWA||BNA
2f643861856b6372499440881dab261d,688.15,ORD,CLT,BNA||OWB||STL||CLT,PT12H22M,BNA||OWB||STL
cd9735c027c7a3f5054b044a7b8a33dc,697.54,IAD,ORD,BNA||OWB||STL||ORD,PT11H15M,BNA||OWB||STL
1a6833af3bfc2811dd5236876d1f13b4,497.65,CLT,DFW,BNA||OWB||STL||DFW,PT14H58M,BNA||OWB||STL
fd526050f5fc084ceaa6479440bc7e3f,703.14,IAD,ORD,BNA||MWA||STL||ORD,PT12H45M,BNA||MWA||STL
5f1bd41611b1715d25599048b9974f73,705.92,DTW,DFW,ORD||UIN||STL||DFW,PT10H33M,ORD||UIN||STL
7f6218a52430df4c5bf9c4df94552791,751.60,PHL,OAK,ORD||DEN||SLC||OAK,PT13H57M,ORD||DEN||SLC
ef58d7ec8b06e9b74853b200c7783608,713.15,IAD,ORD,BNA||MWA||STL||ORD,PT12H45M,BNA||MWA||STL
d686f2cc647b9a88e214ccdcc68e3f68,574.14,ORD,IAD,STL||OWB||BNA||IAD,PT11H15M,STL||OWB||BNA
b38847fc7e0e10bb03881555273a7171,510.55,ORD,DFW,BNA||MWA||STL||DFW,PT9H16M,BNA||MWA||STL
af5c230497326ae91fc59bb0f32a0dec,560.52,ORD,PHL,UIN||STL||DCA||PHL,PT17H11M,UIN||STL||DCA
37a1f946c3bf9aeb1fcafdf5a2836e71,594.52,PHL,DFW,ORD||UIN||STL||DFW,PT14H37M,ORD||UIN||STL
31fa3aca8dbeb0393e709d4269ef55c3,507.55,ORD,IAD,STL||OWB||BNA||IAD,PT9H19M,STL||OWB||BNA
bf2d8fc003f5d30e7d44a0b699af98e6,787.54,IAD,ORD,BNA||OWB||STL||ORD,PT9H23M,BNA||OWB||STL
b021c8f76b026a24d2b85596d0e26922,1003.15,IAD,ATL,BNA||MWA||STL||ATL,PT11H55M,BNA||MWA||STL
f557cf3781cfe7be4c786e558d4ed860,827.54,DFW,CLT,STL||OWB||BNA||CLT,PT8H53M,STL||OWB||BNA
056af7663fa35b04054f0939b1882ad8,611.64,CLT,ORD,BNA||MWA||STL||ORD,PT12H10M,BNA||MWA||STL
00213d68135f8227c8144aa81b326dc0,608.04,CLT,ORD,BNA||MWA||STL||ORD,PT7H49M,BNA||MWA||STL
d686f2cc647b9a88e214ccdcc68e3f68,638.15,ORD,IAD,STL||OWB||BNA||IAD,PT11H15M,STL||OWB||BNA
5a5ac737973ef5c7123c5e8450ab70a1,538.64,CLT,DFW,STL||MWA||BNA||DFW,PT12H57M,STL||MWA||BNA
40c54cea1c035497ec24ded9263dd789,641.55,DEN,IAD,STL||OWB||BNA||IAD,PT9H29M,STL||OWB||BNA
2e5ed7bcfddfb89b80db465c6b21d39d,634.05,CLT,ORD,BNA||OWB||STL||ORD,PT12H20M,BNA||OWB||STL
0a826a78a8262e7cf6f6a113552129ac,794.04,CLT,ORD,BNA||OWB||STL||ORD,PT12H20M,BNA||OWB||STL
935fd68165a2dc2460cf3b7422a814fd,836.19,PHL,OAK,ORD||MCI||SLC||OAK,PT17H39M,ORD||MCI||SLC
136424335eb947c946c0c8c0e9b3ec8f,576.65,CLT,DFW,BNA||MWA||STL||DFW,PT14H58M,BNA||MWA||STL
52cf7e08c321b5883d582500e8544459,703.52,PHL,DFW,ORD||UIN||STL||DFW,PT13H3M,ORD||UIN||STL
2e6ebbe3751dfbcc81044d77db1cecd1,681.15,IAD,ATL,BNA||OWB||STL||ATL,PT12H30M,BNA||OWB||STL
4fb1b8470a0541b1bde94c864b9b9c3d,435.67,DTW,DFW,ORD||UIN||STL||DFW,PT8H59M,ORD||UIN||STL
6b986a4085650f21cc951d70d3ba81b9,543.66,DTW,DFW,ORD||UIN||STL||DFW,PT8H49M,ORD||UIN||STL
28604ff2f8699bc6b723baa0c60e8f35,689.54,ORD,DFW,BNA||MWA||STL||DFW,PT10H50M,BNA||MWA||STL
c0820256df063f6c8d7e32a153c990f6,987.54,IAD,ORD,BNA||OWB||STL||ORD,PT9H52M,BNA||OWB||STL
80200a755619f53c283ff19ec290c100,710.55,PHL,ORD,BNA||MWA||STL||ORD,PT8H58M,BNA||MWA||STL
ad16a70f9cb912c704333a16372fe460,780.15,ORD,CLT,BNA||MWA||STL||CLT,PT10H44M,BNA||MWA||STL
3936cd903f3793fb82684c0fe677524c,1243.55,ORD,PHL,STL||MWA||BNA||PHL,PT8H9M,STL||MWA||BNA
cbbebed4279d2c840e05bf81853ad982,611.61,ATL,OAK,EWR||DEN||PDX||OAK,PT16H36M,EWR||DEN||PDX
9b84769fc9c91c61fe5c0c68f62e52ba,829.04,CLT,DFW,BNA||MWA||STL||DFW,PT9H3M,BNA||MWA||STL
e082cd034926351e01bc264729e36942,541.65,CLT,DFW,BNA||MWA||STL||DFW,PT13H8M,BNA||MWA||STL
b51719a99d1e1c4e01044cc0721698f0,664.55,ORD,CLT,BNA||MWA||STL||CLT,PT10H35M,BNA||MWA||STL
47f5bb0d97f11daa635217674f3feb94,520.92,ORD,EWR,UIN||STL||DTW||EWR,PT9H2M,UIN||STL||DTW
e12786f82e04637dc00a652a50991a74,532.27,PHL,DFW,ORD||UIN||STL||DFW,PT12H53M,ORD||UIN||STL
38510fd2201fe5bc646df5787538602a,567.64,CLT,DFW,STL||OWB||BNA||DFW,PT14H42M,STL||OWB||BNA
3ff2a71ca1412272d680a0d63cd7c4dd,385.67,ORD,IAD,UIN||STL||DTW||IAD,PT8H31M,UIN||STL||DTW
cd37fa54d6e827d7bc21ebbbd693db22,542.55,ORD,DFW,BNA||MWA||STL||DFW,PT10H50M,BNA||MWA||STL
62401ab0334b627f36877d4a2669d911,833.04,CLT,DFW,STL||MWA||BNA||DFW,PT9H32M,STL||MWA||BNA
97126ed9919910667b5eb547d932ce35,728.06,CLT,DFW,STL||MWA||BNA||DFW,PT11H10M,STL||MWA||BNA
4c4935d66f5f6399a8826a67d8bcfa69,685.15,ORD,DFW,STL||OWB||BNA||DFW,PT12H37M,STL||OWB||BNA
e55982ea4bb15e4229038f7c0e4539fa,538.91,ORD,DEN,UIN||STL||DFW||DEN,PT11H28M,UIN||STL||DFW
b56c666c4dc5a8c81cf913306b2eeb2a,768.05,CLT,ORD,BNA||OWB||STL||ORD,PT10H30M,BNA||OWB||STL
d124309b4d5952886e54c5f8410ad8c7,760.54,ATL,IAD,STL||MWA||BNA||IAD,PT7H53M,STL||MWA||BNA
f8b037ade0ff97bea5f5f67f9ec124b0,797.55,ORD,DTW,BNA||MWA||STL||DTW,PT9H3M,BNA||MWA||STL
2ad2d277de8100cd3672a0fd20184e5c,720.54,IAD,ORD,BNA||OWB||STL||ORD,PT9H52M,BNA||OWB||STL
be348386c33cc5879f6c1014587a6fe0,771.65,CLT,ORD,BNA||OWB||STL||ORD,PT11H45M,BNA||OWB||STL
4f3d9d5873ca5ca2ba1bde3313562928,784.65,ORD,IAD,STL||OWB||BNA||IAD,PT11H15M,STL||OWB||BNA
3f0dadaf8a10678fb3a27438d627b65b,453.42,CLT,DFW,ORD||UIN||STL||DFW,PT10H58M,ORD||UIN||STL
19a384fc07247b6b19bebb3017e5a9a1,567.51,PHL,DFW,ORD||UIN||STL||DFW,PT16H7M,ORD||UIN||STL
fe3797a135126331864a7b18f9b9e98d,757.55,ATL,ORD,BNA||OWB||STL||ORD,PT8H38M,BNA||OWB||STL
c0f0414f1c049a538a7d14eaa0ce3ee0,670.92,ORD,DFW,UIN||STL||ATL||DAL,PT9H43M,UIN||STL||ATL
a295c13f43a3e9468aa7d0b1b9581e6f,561.92,ORD,DEN,UIN||STL||DFW||DEN,PT11H28M,UIN||STL||DFW
858d1045a89b3ec130cda1609144658b,552.05,CLT,DFW,BNA||OWB||STL||DFW,PT11H9M,BNA||OWB||STL
4bdba240957db4f381e543af51b74231,739.04,CLT,DFW,BNA||OWB||STL||DFW,PT9H34M,BNA||OWB||STL
986f1a723dee898c6ad9bf31994e1260,630.55,ORD,DTW,BNA||MWA||STL||DTW,PT9H3M,BNA||MWA||STL
cb3761dbf14380383dedabc2cfbb4a8c,677.55,DFW,CLT,STL||OWB||BNA||CLT,PT11H19M,STL||OWB||BNA
7edb85340d5e630d3a19c602db4b4b7a,827.54,DEN,IAD,STL||OWB||BNA||IAD,PT9H29M,STL||OWB||BNA
b60704a21c148e6aff0f3ee184d08c54,647.54,ATL,IAD,STL||OWB||BNA||IAD,PT9H50M,STL||OWB||BNA
398a6937023c8bd7504a9cd2736384a1,697.54,DFW,CLT,BNA||MWA||STL||CLT,PT9H53M,BNA||MWA||STL
83c92a146a0f1c886397faf8f97a3eb3,471.92,ORD,MIA,UIN||STL||ATL||MIA,PT10H15M,UIN||STL||ATL
631771f26bc2f454a1520e3de5804022,615.54,DFW,CLT,BNA||MWA||STL||CLT,PT11H50M,BNA||MWA||STL
a198995735eed42100f005619958c9cb,757.55,IAD,ORD,BNA||OWB||STL||ORD,PT9H52M,BNA||OWB||STL
dd438dfa7c6d76bb70adc7cee24fb488,558.65,CLT,DFW,BNA||MWA||STL||DFW,PT13H8M,BNA||MWA||STL
15abfa8930220638c7669c3a6e26949b,698.14,ORD,ATL,BNA||OWB||STL||ATL,PT11H40M,BNA||OWB||STL
96e6fdff66404f5a2413d070f6a909e8,621.04,CLT,DFW,BNA||MWA||STL||DFW,PT9H3M,BNA||MWA||STL
395179d4cac3324f42512661915d983c,1390.21,PHL,OAK,ORD||MCI||SLC||OAK,PT17H39M,ORD||MCI||SLC
f43003cd35966eb8a7c23fa3dab3666c,666.64,CLT,DFW,BNA||OWB||STL||DFW,PT13H8M,BNA||OWB||STL
5b7cb8a960c4edc83fa8211ff0e9d33a,660.54,ATL,ORD,STL||MWA||BNA||ORD,PT12H16M,STL||MWA||BNA
7b6c61f6dd0951a5d91255479b8b2244,636.55,DFW,ORD,BNA||MWA||STL||ORD,PT9H15M,BNA||MWA||STL
b3ee841a7ccb9357c725dcbccd2a53a2,470.92,ORD,CLT,UIN||STL||ATL||CLT,PT9H39M,UIN||STL||ATL
38a8ea8e273c29f822850dc666fd7c7f,667.55,DTW,IAD,STL||OWB||BNA||IAD,PT8H13M,STL||OWB||BNA
f0f3107778f8bb017af8479dbf2f8742,837.64,CLT,ORD,BNA||MWA||STL||ORD,PT11H45M,BNA||MWA||STL
6a0336fb0a43efb6fd63faf02556312b,677.55,DFW,CLT,STL||OWB||BNA||CLT,PT8H53M,STL||OWB||BNA
469d9b7e55903f1fc5df6f9c434e3edd,530.91,ORD,MIA,UIN||STL||ATL||MIA,PT10H15M,UIN||STL||ATL
a17ce6c7cd43153fa48d8d4a9bdb10b4,702.05,CLT,DFW,BNA||OWB||STL||DFW,PT11H34M,BNA||OWB||STL
079be85a1fba0b0505c9e139b705a3f6,655.04,CLT,ORD,BNA||OWB||STL||ORD,PT10H20M,BNA||OWB||STL
382da1ba307be6c97c55ee573d2aac9e,569.43,ATL,ORD,CLT||STL||UIN||ORD,PT8H4M,CLT||STL||UIN
6540521e2386aa0a0c457cf096bfb321,651.04,CLT,DFW,BNA||MWA||STL||DFW,PT9H3M,BNA||MWA||STL
3220186fa7199197ec6fefede7daa6f0,587.65,CLT,DFW,STL||MWA||BNA||DFW,PT12H57M,STL||MWA||BNA
b5f08b38a1973c496aa9db7eeb2d9372,753.55,ORD,DFW,BNA||MWA||STL||DFW,PT10H50M,BNA||MWA||STL
5335786a2fe08a5501b0bc57b14a136c,661.64,CLT,ORD,BNA||OWB||STL||ORD,PT12H45M,BNA||OWB||STL
33ec1a9a8c2d41fecba0376e81db14fb,538.64,CLT,DFW,STL||MWA||BNA||DFW,PT14H42M,STL||MWA||BNA
6a0336fb0a43efb6fd63faf02556312b,749.55,DFW,CLT,STL||OWB||BNA||CLT,PT8H53M,STL||OWB||BNA
5c2d26ff84943922ae830f4f25239955,831.54,PHL,DFW,BNA||MWA||STL||DFW,PT11H35M,BNA||MWA||STL
ca8997dd5df774dee1a1feff52298650,523.55,DFW,CLT,STL||OWB||BNA||CLT,PT8H53M,STL||OWB||BNA
ed0fda1f3aa693621a28a0e5c5efe37c,857.54,ORD,CLT,BNA||OWB||STL||CLT,PT9H50M,BNA||OWB||STL
db78577395565a833e58618884de2ff2,454.66,DTW,CLT,ORD||UIN||STL||CLT,PT10H20M,ORD||UIN||STL
c85156f39c1c420d11fe17ef18f705ca,411.92,ORD,EWR,UIN||STL||CLT||EWR,PT10H20M,UIN||STL||CLT
b990043532c1b49aa327a75202b13f8c,913.04,CLT,DFW,STL||MWA||BNA||DFW,PT9H32M,STL||MWA||BNA
8055ffc5aa6fd0ddeddf52c4970b48ab,573.15,IAD,ORD,BNA||MWA||STL||ORD,PT12H45M,BNA||MWA||STL
50a44506ded55dbe8e142c83260bff59,580.43,CLT,DFW,ORD||UIN||STL||DFW,PT10H58M,ORD||UIN||STL
04ea7f617184aa1e4dcc5d9d391ef53a,545.65,CLT,DFW,BNA||MWA||STL||DFW,PT13H8M,BNA||MWA||STL
034dc1444d3bc7780f6fef4efbc934ec,622.67,DTW,DFW,ORD||UIN||STL||DFW,PT8H49M,ORD||UIN||STL
29c695a4aa12b153b1034826fc623a32,529.65,CLT,DFW,STL||MWA||BNA||DFW,PT12H57M,STL||MWA||BNA
38e972eddc34ead99b5e7c9008c9a893,763.17,CLT,DFW,ORD||UIN||STL||DFW,PT9H14M,ORD||UIN||STL
841ec37a52ebf478cdb6483c3a663c85,572.05,CLT,ORD,BNA||OWB||STL||ORD,PT10H20M,BNA||OWB||STL
45d6ea2b12bef64d7e94d2772e6ce689,548.65,CLT,DFW,BNA||MWA||STL||DFW,PT14H58M,BNA||MWA||STL
e984dbd067df3b3378906c9019559181,610.05,CLT,DFW,BNA||OWB||STL||DFW,PT13H14M,BNA||OWB||STL
98e04bb5c4edbd12d257778a823a2e8d,509.92,ORD,BOS,UIN||STL||DTW||BOS,PT10H32M,UIN||STL||DTW
ce32d34421190e58a2eac26f4f26238d,829.54,DFW,ORD,BNA||MWA||STL||ORD,PT10H42M,BNA||MWA||STL
8846622da5bbd81c488b6426d3de2b17,666.69,CLT,OAK,ORD||AUS||SLC||OAK,PT19H53M,ORD||AUS||SLC
55f2fb52b3cc995e9a86379d30005570,521.27,ORD,PHL,UIN||STL||DCA||PHL,PT17H11M,UIN||STL||DCA
3c6db2fb77d1818465c77c9e90a0ad95,729.81,OAK,ATL,LAX||PHX||EWR||ATL,PT21H37M,LAX||PHX||EWR
4ca3c121d3733a22d51074c5bc538113,951.05,CLT,DFW,BNA||MWA||STL||DFW,PT9H3M,BNA||MWA||STL
a1a1455cb6bfa63bf85632649c2e7d70,520.04,CLT,DFW,BNA||MWA||STL||DFW,PT9H3M,BNA||MWA||STL
40f7b8783fbda735687de6cf30c3d428,548.28,PHL,DFW,ORD||UIN||STL||DFW,PT14H23M,ORD||UIN||STL
578918d9da83133ba330cc888aa7c400,507.52,ORD,PHL,UIN||STL||DCA||PHL,PT17H12M,UIN||STL||DCA
22cf6d2b42a7ceb672975b0d6aae609d,606.92,ORD,ATL,UIN||STL||CLT||ATL,PT9H32M,UIN||STL||CLT
63099b837f06cbd9e194c190c35bcfef,750.51,ORD,PHL,UIN||STL||DCA||PHL,PT17H11M,UIN||STL||DCA
f87c45ac65f025abc4f4c7e04ae0d8c6,700.27,PHL,DFW,ORD||UIN||STL||DFW,PT12H53M,ORD||UIN||STL
9073bae4707931cdca889a0742129409,545.55,ORD,IAD,STL||MWA||BNA||IAD,PT11H32M,STL||MWA||BNA
e30f67d19682463f11ad8c44a112522c,617.53,ORD,CLT,BNA||MWA||STL||CLT,PT10H44M,BNA||MWA||STL
21fc9b6dc9dd8496b4de8ee26b4dfc61,877.55,ATL,DTW,BNA||MWA||STL||DTW,PT9H26M,BNA||MWA||STL
151c67cbdeb424d797c24a5a0702af76,564.68,ORD,DEN,UIN||STL||DFW||DEN,PT9H45M,UIN||STL||DFW
b297c2e0afa599fd541259f26c5e7b76,673.92,ORD,BOS,UIN||STL||DTW||BOS,PT8H56M,UIN||STL||DTW
45902a5b73d2d807686020ba34e1e79d,737.55,DTW,ORD,BNA||MWA||STL||ORD,PT7H39M,BNA||MWA||STL
6ffb291559725f020db06c89be7981c1,559.04,CLT,ORD,BNA||OWB||STL||ORD,PT10H20M,BNA||OWB||STL
24720fff5aad01f580da1f9dfc0194df,773.65,CLT,ORD,BNA||MWA||STL||ORD,PT10H20M,BNA||MWA||STL
2b499b85362fa7666b634c8c1e10c4a6,1024.05,CLT,ORD,BNA||MWA||STL||ORD,PT9H14M,BNA||MWA||STL
64f02b2ca48386c9c76a10ce93bdd886,473.27,PHL,DFW,ORD||UIN||STL||DFW,PT14H37M,ORD||UIN||STL
71f725700bdcb776acb61b260050a124,568.04,CLT,DFW,BNA||OWB||STL||DFW,PT10H34M,BNA||OWB||STL
c0dee33b3b4b76eb58b25c76e0478e70,723.20,PHL,OAK,ORD||MCI||SLC||OAK,PT17H39M,ORD||MCI||SLC
846b1191bd8dd60e4422b6a77557a915,857.15,PHL,DFW,BNA||MWA||STL||DFW,PT11H36M,BNA||MWA||STL
0bcb5e181d54dd10fc332b9e82448678,717.55,ATL,ORD,STL||MWA||BNA||ORD,PT8H25M,STL||MWA||BNA
efe09c262a04c1a0e45a241b6eb9f23e,679.55,PHL,ORD,BNA||MWA||STL||ORD,PT8H48M,BNA||MWA||STL
9cf66b47b70daf6c4d6d8e1ddf60213f,591.10,CLT,OAK,ORD||AUS||LAX||OAK,PT14H14M,ORD||AUS||LAX
ed3bdc0cc154c1ee6e2cfdec86afc56c,842.55,IAD,ORD,BNA||OWB||STL||ORD,PT9H23M,BNA||OWB||STL
be348386c33cc5879f6c1014587a6fe0,588.64,CLT,ORD,BNA||OWB||STL||ORD,PT11H45M,BNA||OWB||STL
cbb370d9e1131adc2d12c47236928fcb,687.56,ORD,ATL,STL||OWB||BNA||ATL,PT10H5M,STL||OWB||BNA
56dd949d0acd17cafdd22d028c74120e,462.05,CLT,ORD,BNA||OWB||STL||ORD,PT10H30M,BNA||OWB||STL
dd438dfa7c6d76bb70adc7cee24fb488,480.64,CLT,DFW,BNA||MWA||STL||DFW,PT13H8M,BNA||MWA||STL
c5e4c97cde4a68d744a36d2bfe5abeb0,608.04,CLT,ORD,BNA||MWA||STL||ORD,PT7H49M,BNA||MWA||STL
11ba19f0838e286dee077ae7fe351242,607.64,CLT,DFW,BNA||OWB||STL||DFW,PT11H34M,BNA||OWB||STL
0b69c1c1b4b813023dca6c7db247a322,727.55,DEN,IAD,STL||OWB||BNA||IAD,PT9H20M,STL||OWB||BNA
c73441c26aa6325ae34a523f9dade1cd,719.91,DTW,DFW,ORD||UIN||STL||DFW,PT8H59M,ORD||UIN||STL
08a57fad4b5aeee8e129b14209bdf595,771.65,CLT,ORD,BNA||OWB||STL||ORD,PT13H35M,BNA||OWB||STL
e6448b034bd596a122c35ce0076414eb,897.55,EWR,ORD,BNA||OWB||STL||ORD,PT10H33M,BNA||OWB||STL
6ea558a0691f7ba34d60b9f5b6cc4c85,540.55,DFW,ORD,BNA||MWA||STL||ORD,PT9H25M,BNA||MWA||STL
12faa243427e2ce58f37dae39f8dc27a,461.66,ORD,DFW,UIN||STL||ATL||DFW,PT10H57M,UIN||STL||ATL
34f95ff00b239d0e4e644a6b89dac86f,424.67,ORD,LGA,UIN||STL||DTW||LGA,PT9H13M,UIN||STL||DTW
aec29cbe745a7bbd128b86700d6dfdaf,597.55,ORD,IAD,STL||OWB||BNA||IAD,PT9H19M,STL||OWB||BNA
4955e4a5738ceedd030ec0eb71b18b03,511.66,DTW,CLT,ORD||UIN||STL||CLT,PT10H18M,ORD||UIN||STL
6bc91caf4f700afd9dad73d661218e46,1183.15,DTW,ORD,BNA||MWA||STL||ORD,PT11H5M,BNA||MWA||STL
4afc78d5ef4c6e13152535d51e2cb6fc,500.55,IAD,ORD,BNA||OWB||STL||ORD,PT9H23M,BNA||OWB||STL
c3c71505b6f973e865b8cd94e741eefd,749.54,ORD,DFW,BNA||MWA||STL||DFW,PT10H50M,BNA||MWA||STL
aa4e0072b83b223bbc0e462f37594fb7,673.14,ATL,IAD,STL||OWB||BNA||IAD,PT12H54M,STL||OWB||BNA
2d4758c0403628d5c113f71c0f3e6d6d,933.15,ORD,ATL,STL||OWB||BNA||ATL,PT11H53M,STL||OWB||BNA
6f2b9875142ced980198d06ac56a70ba,656.14,ATL,DTW,BNA||OWB||STL||DTW,PT11H19M,BNA||OWB||STL
84cc74e3fba38423efcfc27e94d50968,617.64,CLT,DFW,BNA||OWB||STL||DFW,PT11H34M,BNA||OWB||STL
44957eba9c29832018b805a12bcd97ad,688.54,DFW,ORD,BNA||MWA||STL||ORD,PT9H25M,BNA||MWA||STL
299a4d935906660055820027cf096a69,636.15,ORD,ATL,BNA||OWB||STL||ATL,PT10H25M,BNA||OWB||STL
58f28be188df28af58532a827f4a0f55,604.64,CLT,DFW,BNA||MWA||STL||DFW,PT10H37M,BNA||MWA||STL
f897a8b871764d96c10a8be9a3fc234c,687.77,MIA,ORD,CLT||STL||UIN||ORD,PT15H54M,CLT||STL||UIN
510af4d50edecc3ba9fb004d721a076c,615.64,CLT,DFW,BNA||MWA||STL||DFW,PT13H8M,BNA||MWA||STL
2ce0ddd68b3e48d7befa15a1c343df65,803.14,IAD,ORD,BNA||MWA||STL||ORD,PT12H45M,BNA||MWA||STL
7837b0f7e8b37d679a56e6c64caea71f,608.14,ORD,CLT,BNA||MWA||STL||CLT,PT12H22M,BNA||MWA||STL
4b4bd849173f058e4b1a3cd73057277a,454.65,CLT,DFW,BNA||OWB||STL||DFW,PT13H24M,BNA||OWB||STL
f7359100265f543b0d3360de506ddd91,688.28,DTW,DFW,ORD||UIN||STL||DFW,PT13H4M,ORD||UIN||STL
57607db4d03b19af3dc3a40627ce7ad2,584.28,PHL,DFW,ORD||UIN||STL||DFW,PT14H37M,ORD||UIN||STL
44957eba9c29832018b805a12bcd97ad,730.54,DFW,ORD,BNA||MWA||STL||ORD,PT9H25M,BNA||MWA||STL
09e49eeefae55b0e3bb1c59e5d37b241,584.55,DFW,ORD,BNA||MWA||STL||ORD,PT9H15M,BNA||MWA||STL
778d40090de2cb2aed1e657976f28580,553.05,CLT,DFW,BNA||OWB||STL||DFW,PT11H21M,BNA||OWB||STL
c4520217812462c957aad3eb3a6058b3,877.55,ATL,ORD,BNA||OWB||STL||ORD,PT12H30M,BNA||OWB||STL
f4e3db90ffe57c40ae80b867c127e917,938.55,ORD,DFW,BNA||MWA||STL||DFW,PT10H57M,BNA||MWA||STL
c6ba2a7a088d8780a4ee30bea6a5c2aa,892.55,PHL,DFW,BNA||MWA||STL||DFW,PT11H36M,BNA||MWA||STL
396c043a609d49aeede7055f98043745,890.90,JFK,IAD,MVY||ACK||BOS||IAD,PT9H4M,MVY||ACK||BOS
67e9dca66b9398621032d1e710191d4c,698.64,CLT,DFW,BNA||MWA||STL||DFW,PT13H8M,BNA||MWA||STL
bbc2eb36c946223ed84f904f8be67139,636.15,ORD,DFW,BNA||OWB||STL||DFW,PT12H31M,BNA||OWB||STL
c2fd3c628bbdf7a05c0707eab453faf2,829.54,DFW,ORD,BNA||MWA||STL||ORD,PT10H42M,BNA||MWA||STL
67860d317bc488404a2262ac0a859635,732.15,ORD,DFW,BNA||MWA||STL||DFW,PT12H35M,BNA||MWA||STL
65e9f48c4c528e2b0f6af2bf467538a7,754.04,CLT,DFW,BNA||MWA||STL||DFW,PT9H3M,BNA||MWA||STL
17af9361fa3b9097feb35ed1ada4cee6,707.55,IAD,ATL,BNA||MWA||STL||ATL,PT12H34M,BNA||MWA||STL
